Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2013-08-08,578.11,584.0,561.0,566.61,2989.804,1713322.97706,573.055282908
2013-08-07,589.8,590.0,578.0,578.0,2254.317,1315665.21954,583.62032471
2013-08-06,587.5,592.0,582.0,583.27,2766.228,1623827.61066,587.0187167
2013-08-05,584.89,593.0,581.1,587.5,2440.986,1438247.40055,589.207558155
2013-08-04,576.02,585.11,575.28,584.98,1354.034,786479.94897,580.842097739
2013-08-03,575.0,586.06,570.0,575.1,3425.718,1985232.3422,579.508395671
2013-08-02,577.5,580.0,556.66,575.0,5436.032,3108467.78842,571.826616992
2013-08-01,584.1,594.9,572.03,577.0,5065.988,2960088.73527,584.306306148
2013-07-31,574.94,598.99,570.0,589.69,8002.711,4718313.89823,589.589440157
2013-07-30,552.0,575.0,548.0,574.94,5057.049,2834571.17655,560.518827591
2013-07-29,546.0,557.77,530.0,553.0,5733.586,3127523.12227,545.47418008
2013-07-28,528.53,546.5,524.5,546.5,3881.344,2083993.63414,536.925774716
2013-07-27,544.83,544.83,524.1,528.34,3711.875,1977203.61323,532.669772886
2013-07-26,545.97,550.0,540.03,544.83,2582.166,1408863.93594,545.613231659
2013-07-25,537.0,546.98,531.52,545.98,2915.192,1575855.49837,540.566624212
2013-07-24,542.0,547.0,529.0,530.61,2102.962,1128991.2094,536.857636705
2013-07-23,529.98,550.0,525.08,542.0,4724.917,2554140.57676,540.568347922
2013-07-22,519.36,530.99,519.36,523.05,2487.334,1307135.9453,525.516856723
2013-07-21,521.8,527.0,505.0,520.0,3546.23,1841002.39507,519.143539779
2013-07-20,535.0,537.0,520.0,521.8,1909.847,1011700.36819,529.728490392
2013-07-19,530.0,549.64,520.0,535.0,4919.204,2606595.83432,529.881630101
2013-07-18,572.5,579.9,516.0,530.0,11371.3,6181860.54345,543.637098964
2013-07-17,571.0,580.2,570.51,572.5,3822.054,2202589.64452,576.284281834
2013-07-16,575.03,581.01,570.0,571.0,5710.668,3289298.13242,575.991833603
2013-07-15,550.0,584.0,544.26,576.99,6316.901,3592167.47233,568.659770405
2013-07-14,579.01,580.02,550.0,550.0,3652.815,2055449.46596,562.70286504
2013-07-13,565.01,579.85,530.0,579.01,6686.208,3684551.79318,551.06747998
2013-07-12,534.8,597.5,531.0,565.0,13823.916,7854690.035,568.195729416
2013-07-11,509.98,542.58,509.98,534.0,9236.382,4842099.00504,524.241960222
2013-07-10,466.01,509.98,460.0,509.98,7141.096,3414307.94005,478.12099712
2013-07-09,472.0,476.0,445.1,466.99,4311.254,1987269.73771,460.949352024
2013-07-08,460.0,495.0,454.0,472.0,9841.704,4665066.6995,474.010059589
2013-07-07,420.0,460.0,410.0,460.0,3799.405,1619136.70157,426.15533263
2013-07-06,415.41,455.01,400.0,426.0,8864.493,3734456.02756,421.282528799
2013-07-05,490.01,495.0,413.0,415.01,9034.779,4085387.97503,452.184605183
2013-07-04,500.0,511.99,452.21,497.9,8765.781,4258151.1948,485.769744282
2013-07-03,548.9,559.0,491.0,500.0,5855.911,3077398.56983,525.520037758
2013-07-02,513.0,549.99,512.52,542.51,3951.867,2124502.68042,537.594681304
2013-07-01,587.0,591.09,510.0,512.52,6152.73,3425450.30083,556.736651995
2013-06-30,583.5,594.5,581.3,587.0,2409.259,1416672.7789,588.011823926
2013-06-29,580.0,595.01,572.0,588.0,3090.379,1810072.43117,585.712118536
2013-06-28,613.9,618.01,575.02,580.0,5311.191,3179246.62597,598.593917253
2013-06-27,618.01,625.0,610.0,613.9,2086.404,1284149.07058,615.484379142
2013-06-26,622.02,633.99,616.0,622.0,2510.674,1564403.58135,623.101040338
2013-06-25,620.9,640.0,620.8,621.01,2372.218,1492431.32426,629.129078466
2013-06-24,647.0,648.92,607.0,620.8,7664.253,4786864.0302,624.570200149
2013-06-23,654.9,659.77,643.03,653.02,2100.728,1365235.60548,649.886898961
2013-06-22,658.11,665.89,642.03,645.06,1915.146,1249776.9926,652.575308932
2013-06-21,676.39,681.0,650.01,657.2,4518.919,3017961.82197,667.850391204
2013-06-20,667.91,679.5,659.9,670.5,4070.18,2724043.93023,669.26866385
2013-06-19,666.0,678.52,653.01,669.0,2371.987,1581296.91392,666.654966456
2013-06-18,642.02,689.0,638.0,665.0,5133.739,3428662.22062,667.868432856
2013-06-17,640.0,649.6,631.5,642.02,1423.504,912541.81129,641.053211856
2013-06-16,638.99,645.0,627.5,632.0,1526.506,970778.44306,635.948003519
2013-06-15,638.21,646.39,616.66,630.0,4056.131,2566798.8878,632.819523778
2013-06-14,654.0,662.02,631.0,638.21,4244.79,2740892.65082,645.707479244
2013-06-13,675.2,683.11,645.0,650.1,2860.277,1921578.17117,671.815411993
2013-06-12,685.0,686.0,672.11,675.2,1674.549,1136559.54558,678.72576173
2013-06-11,660.01,687.5,653.0,686.0,1919.78,1291177.79565,672.565500031
2013-06-10,633.78,675.0,621.1,660.01,5615.236,3636480.40943,647.609541154
2013-06-09,679.9,684.0,601.02,620.0,15510.732,9789176.2783,631.122778622
2013-06-08,681.51,695.0,670.89,674.0,3607.496,2462076.58829,682.489069507
2013-06-07,726.0,726.0,670.77,685.0,8114.081,5656059.84971,697.067215586
2013-06-06,729.99,736.6,716.88,720.0,1763.09,1285220.52729,728.959115695
2013-06-05,729.0,737.95,725.0,728.5,2090.72,1528889.93374,731.274361818
2013-06-04,723.9,744.0,715.11,722.31,3662.478,2685014.24615,733.11409547
2013-06-03,724.77,729.0,703.33,720.22,4012.885,2857574.26051,712.099713924
2013-06-02,757.97,758.98,701.37,724.77,6998.918,5116124.96783,730.987985261
2013-06-01,751.4,758.0,751.4,757.97,1407.896,1063935.27332,755.691665663
2013-05-31,750.68,758.77,744.0,756.0,1591.646,1198424.60176,752.946699052
2013-05-30,759.77,764.98,747.5,750.6,2297.353,1742986.47708,758.693364529
2013-05-29,744.5,760.0,740.32,759.77,2178.745,1637382.52759,751.525546858
2013-05-28,756.0,759.02,733.45,744.0,4116.171,3075931.48793,747.279811244
2013-05-27,773.0,780.0,739.1,756.0,3384.306,2589567.51138,765.169435441
2013-05-26,766.0,784.99,765.0,772.01,3456.215,2677085.63433,774.571499264
2013-05-25,787.99,788.86,742.12,771.97,3607.856,2780591.2858,770.70461953
2013-05-24,741.58,789.0,741.57,787.99,5735.92,4390063.27358,765.363407018
2013-05-23,714.1,749.89,713.1,741.55,3961.675,2911780.19107,734.987143335
2013-05-22,708.99,715.11,706.51,714.1,2691.156,1916270.0333,712.062040736
2013-05-21,706.5,712.09,705.0,708.99,1531.932,1085885.81136,708.834211545
2013-05-20,706.02,713.25,703.95,706.99,1991.023,1412220.42454,709.293877841
2013-05-19,705.01,714.5,690.13,706.2,2194.207,1554319.08299,708.373951496
2013-05-18,709.5,719.0,698.0,704.5,3296.224,2341206.19908,710.269144051
2013-05-17,684.0,710.0,681.01,709.22,4671.434,3237768.45349,693.099475127
2013-05-16,677.0,685.3,663.99,684.3,2962.591,1999806.06344,675.019286645
2013-05-15,685.01,690.0,640.08,680.0,7620.777,5104860.98786,669.860958779
2013-05-14,703.12,713.5,685.0,685.01,3236.729,2272370.89925,702.057818016
2013-05-13,704.0,710.05,696.01,703.11,2113.656,1489029.04771,704.480316433
2013-05-12,710.55,715.0,690.15,704.0,2332.211,1639846.58328,703.129598171
2013-05-11,718.0,725.0,710.0,710.01,2353.634,1684061.48989,715.515449679
2013-05-10,688.7,736.0,685.03,718.0,9484.195,6742663.78413,710.936856964
2013-05-09,698.87,699.01,666.11,693.01,3338.408,2283060.80416,683.877106741
2013-05-08,691.02,711.0,680.0,693.02,5042.207,3505671.42805,695.265273332
2013-05-07,720.0,720.01,628.0,691.02,15119.099,10211083.8447,675.376478766
2013-05-06,744.0,770.0,701.1,720.01,9851.468,7362497.05466,747.350248172
2013-05-05,736.02,778.8,706.09,746.5,9421.737,6951123.04779,737.775109599
2013-05-04,633.0,750.0,616.7,739.99,13956.594,9625620.98972,689.682668258
2013-05-03,674.9,676.15,550.02,633.0,15848.851,9653623.87049,609.105598285
2013-05-02,742.0,789.9,615.36,670.0,16114.647,11333276.2465,703.290382129
2013-05-01,854.0,859.96,725.0,745.0,10666.047,8476384.13047,794.707179752
2013-04-30,878.99,889.99,830.04,847.0,4398.012,3799743.97697,863.968533276
2013-04-29,811.0,894.98,810.1,871.0,6643.048,5703049.8276,858.498964271
2013-04-28,796.0,829.9,780.0,811.0,2473.899,1995404.87901,806.583000765
2013-04-27,833.01,835.5,770.01,796.0,4382.228,3532662.89301,806.133978654
2013-04-26,847.0,850.0,751.01,834.0,13588.334,10892535.5035,801.609343978
2013-04-25,940.0,953.2,790.0,841.23,11516.181,10220316.8296,887.474487384
2013-04-24,846.8,982.0,801.0,940.0,20971.044,18993176.4963,905.685787333
2013-04-23,767.0,848.0,760.0,846.0,10481.513,8316654.73602,793.459373281
2013-04-22,741.89,767.0,735.0,767.0,4707.681,3531530.36781,750.1634813
2013-04-21,795.0,798.0,550.07,741.01,17364.573,12238784.6242,704.813451168
2013-04-20,756.0,799.9,730.1,795.0,5013.883,3831289.63055,764.136225466
2013-04-19,720.0,810.0,677.03,756.0,20857.18,15614684.1837,748.647908477
2013-04-18,571.0,729.0,561.51,711.11,13492.988,8296750.08534,614.893460614
2013-04-17,419.9,595.0,408.01,571.0,18719.036,9663529.38729,516.240760865
2013-04-16,525.01,529.99,300.0,420.0,28679.036,11896297.5856,414.808140189
2013-04-15,644.01,649.87,520.01,525.0,13405.855,7894017.73592,588.848509545
2013-04-14,718.0,746.9,625.0,649.88,7867.205,5531821.01036,703.149467995
2013-04-13,794.98,908.23,680.02,718.0,13221.76,10003050.1033,756.559648887
2013-04-12,730.01,798.0,508.2,794.98,16888.874,10588132.9106,626.929475028
2013-04-11,1100.0,1449.99,570.11,701.0,14829.018,15576327.6686,1050.3950881
2013-04-10,1546.1,1944.0,740.0,1100.0,18126.005,27029384.2869,1491.19369033
2013-04-09,1263.02,1550.02,1263.02,1546.1,9741.375,13673899.8763,1403.69299778
2013-04-08,1059.99,1348.5,1058.02,1281.01,8544.747,10264638.2696,1201.28053758
2013-04-07,950.5,1063.0,950.5,1055.0,4389.37,4427888.90184,1008.77549667
2013-04-06,944.51,980.0,937.01,950.0,2431.273,2324919.28788,956.255956398
2013-04-05,916.0,948.88,910.01,947.01,2230.2,2062036.41175,924.597081764
2013-04-04,1019.0,1019.0,875.9,918.1,5933.622,5547884.19169,934.991172624
2013-04-03,798.88,1069.99,798.88,1050.0,12519.513,11819449.2263,944.082188047
2013-04-02,721.99,798.88,715.0,798.88,7544.464,5627907.54679,745.965193391
2013-04-01,616.0,725.8,615.0,715.99,7801.958,5180152.03476,663.955385912
2013-03-31,609.0,616.98,606.5,615.01,1406.89,862800.24966,613.26773924
2013-03-30,603.0,620.9,600.3,609.0,2904.684,1777149.93252,611.822123343
2013-03-29,591.0,622.01,575.11,602.01,8064.631,4862937.85554,602.995705016
2013-03-28,570.1,628.01,550.0,591.0,10027.348,6005724.48035,598.934482014
2013-03-27,488.0,581.0,485.0,574.0,9395.984,4977942.73866,529.794722794
2013-03-26,468.22,489.99,456.0,488.0,4654.004,2233117.99623,479.827261908
2013-03-25,453.0,486.0,440.5,470.02,4723.63,2202224.98826,466.214540144
2013-03-24,410.0,455.0,406.31,453.0,3493.087,1528584.46603,437.602746805
2013-03-23,464.94,464.94,10.0,412.86,12464.991,5013544.84795,402.210065611
2013-03-22,463.14,479.87,443.0,464.0,5023.343,2355179.57029,468.847054698
2013-03-21,396.2,480.0,285.0,463.13,6935.883,3017773.05796,435.095727243
2013-03-20,364.98,400.0,350.03,396.0,2827.829,1061063.21573,375.221845356
2013-03-19,312.0,365.01,306.21,364.99,4478.581,1487005.11518,332.025950894
2013-03-18,302.11,312.0,300.6,312.0,2055.349,626543.83656,304.83574155
2013-03-17,304.0,304.5,300.0,302.11,926.974,279868.01281,301.915709405
2013-03-16,304.1,306.28,298.0,304.0,1594.52,481343.124,301.873368788
2013-03-15,308.0,312.0,303.56,306.49,1474.197,453436.3085,307.58189611
2013-03-14,302.01,319.51,302.0,305.0,2137.691,659558.82963,308.537964388
2013-03-13,294.53,307.5,290.0,302.02,2246.209,672779.96877,299.51797396
2013-03-12,314.5,317.0,275.0,299.99,7309.842,2135194.13971,292.098535059
2013-03-11,300.42,318.01,300.24,314.5,3331.797,1036060.75716,310.961549326
2013-03-10,299.0,310.0,297.71,303.0,3098.986,946739.53949,305.499779441
2013-03-09,285.89,299.99,283.04,298.0,4425.0,1302398.65516,294.327379697
2013-03-08,277.77,287.66,276.01,285.0,2142.622,607547.02796,283.553061604
2013-03-07,275.03,295.0,214.0,282.9,8114.125,2209403.54954,272.291041799
2013-03-06,268.01,325.0,266.5,277.01,8461.189,2525231.82303,298.448814112
2013-03-05,235.8,296.0,235.1,268.01,5237.37,1338764.41885,255.617689575
2013-03-04,221.96,235.89,218.02,235.89,2067.755,467078.31687,225.886682354
2013-03-03,219.03,223.5,218.0,218.0,1245.765,274654.12586,220.470253908
2013-03-02,219.5,225.0,212.6,219.03,1983.461,436837.27063,220.239909244
2013-03-01,207.0,219.89,205.61,219.49,2240.441,480188.28491,214.327574308
2013-02-28,196.21,209.47,196.21,209.0,3615.439,734213.10142,203.077164743
2013-02-27,197.99,198.0,194.12,195.81,317.805,62098.30885,195.39752002
2013-02-26,191.7,198.0,191.7,197.99,1836.257,361970.93329,197.124331338
2013-02-25,193.1,196.05,188.22,191.1,1932.279,372360.39803,192.705296714
2013-02-24,199.97,199.98,191.41,195.81,1464.112,285034.1456,194.68056105
2013-02-23,198.1,202.0,180.0,199.99,3850.387,736256.11161,191.216132719
2013-02-22,189.2,204.9,189.2,198.0,2999.778,591197.02935,197.080260389
2013-02-21,189.99,193.0,188.5,190.0,2544.405,484015.85983,190.227522674
2013-02-20,181.0,191.23,181.0,189.9,1904.207,354174.30599,185.995695841
2013-02-19,166.3,182.91,166.3,182.91,3316.16,580027.50925,174.909385931
2013-02-18,167.99,168.48,163.28,166.0,970.296,160720.8609,165.641063036
2013-02-17,170.89,171.39,158.97,168.0,1426.175,237422.35207,166.474908107
2013-02-16,171.2,173.31,168.3,170.0,970.974,165754.76278,170.709784999
2013-02-15,165.36,174.9,165.36,173.0,842.605,144097.45163,171.014237549
2013-02-14,157.1,171.0,143.97,171.0,1798.206,289321.87553,160.894733712
2013-02-13,158.01,164.99,156.05,157.1,1547.897,247851.47433,160.121425605
2013-02-12,154.55,162.8,152.53,158.0,2573.134,403602.62591,156.852548647
2013-02-11,149.85,154.9,145.51,154.8,787.959,118743.18037,150.697156032
2013-02-10,148.51,150.0,138.68,149.85,1505.414,219716.10099,145.950616236
2013-02-09,138.0,148.51,138.0,148.51,1894.371,269367.28329,142.19352138
2013-02-08,135.0,139.0,134.49,138.0,1187.192,162243.13145,136.661240515
2013-02-07,128.65,135.47,128.65,133.75,1280.951,168295.58764,131.383314147
2013-02-06,125.93,130.95,124.1,128.65,1525.308,195989.7347,128.491907667
2013-02-05,125.47,126.4,122.26,125.5,579.943,71739.21873,123.700464925
2013-02-04,126.0,128.0,122.26,125.46,964.923,121703.82043,126.128012733
2013-02-03,121.2,126.52,121.2,124.4,939.859,116363.72572,123.80976904
2013-02-02,127.5,127.5,114.97,122.86,1987.183,241087.57951,121.32127716
2013-02-01,125.01,129.5,125.0,127.5,1181.805,151512.55845,128.204364045
2013-01-31,118.01,128.12,118.01,125.88,2790.081,343844.0354,123.238011871
2013-01-30,118.88,120.0,115.23,118.0,1436.573,170099.57618,118.406496697
2013-01-29,113.95,119.99,113.03,118.86,1861.148,217753.30476,116.999456658
2013-01-28,108.0,113.77,106.5,113.77,1254.365,137566.52055,109.670247934
2013-01-27,105.4,107.99,102.2,107.99,482.607,51534.1653,106.782879859
2013-01-26,106.0,106.0,100.0,105.4,541.431,56025.58959,103.476878106
2013-01-25,103.97,111.89,95.0,106.63,1354.845,140225.07384,103.498978732
2013-01-24,105.72,117.0,95.0,105.79,2721.768,303859.64679,111.640539087
2013-01-23,106.79,108.0,101.97,105.72,1330.171,140861.31787,105.897149968
2013-01-22,101.9,106.97,100.6,105.02,2667.517,275122.52307,103.138058003
2013-01-21,96.53,102.0,96.03,102.0,3194.795,318328.31023,99.6396670929
2013-01-20,95.79,97.2,95.0,96.52,850.327,82205.56475,96.6752375851
2013-01-19,96.14,96.14,94.0,95.79,469.424,44778.78414,95.3909134173
2013-01-18,93.85,97.78,92.51,97.0,1668.971,159664.89151,95.6666661733
2013-01-17,88.26,93.99,88.26,93.99,1945.865,176198.94848,90.5504485049
2013-01-16,87.3,88.26,87.3,88.26,595.683,52324.64497,87.8397486079
2013-01-15,87.0,88.0,86.51,87.99,954.109,83371.2737,87.3812884063
2013-01-14,86.7,87.2,85.98,86.09,488.54,42291.47253,86.5670621239
2013-01-13,87.01,87.33,86.0,86.0,769.66,66647.70192,86.5936932152
2013-01-12,86.6,87.01,85.99,87.0,400.814,34829.65606,86.8973041361
2013-01-11,86.8,86.87,85.8,85.97,327.997,28287.4592,86.2430424669
2013-01-10,84.2,86.99,84.2,86.99,1115.251,95602.71229,85.7230455655
2013-01-09,83.79,85.05,82.98,83.99,733.631,61953.75455,84.4481143109
2013-01-08,82.93,84.44,82.79,83.79,1498.376,125340.57015,83.6509461911
2013-01-07,82.9,82.95,82.29,82.93,82.61,6818.46287,82.5379841424
2013-01-06,82.12,83.0,82.12,82.22,316.024,26123.13413,82.6618678645
2013-01-05,82.89,83.0,82.05,82.11,384.108,31648.33364,82.3943621065
2013-01-04,82.04,82.88,82.0,82.21,357.207,29393.09557,82.2858890503
2013-01-03,82.26,82.59,81.95,82.02,1238.968,101654.80821,82.0479691243
2013-01-02,82.28,82.9,82.24,82.25,74.853,6159.0105,82.2814115667
2013-01-01,83.24,83.41,82.28,82.28,250.665,20817.45599,83.0489138492
2012-12-31,82.37,83.46,82.3,82.5,150.494,12477.93213,82.9131535476
2012-12-30,82.4,82.5,82.25,82.36,245.405,20205.25835,82.3343385424
2012-12-29,82.0,83.51,81.89,82.4,647.238,53623.30514,82.8494389081
2012-12-28,82.09,82.8,81.89,82.0,605.136,49824.44265,82.3359420857
2012-12-27,82.3,82.88,81.9,82.47,795.024,65456.74737,82.3330457571
2012-12-26,81.42,82.2,81.01,81.41,461.231,37633.35704,81.5932949867
2012-12-25,82.0,82.49,81.38,81.5,592.237,48448.01963,81.8051213112
2012-12-24,82.31,82.9,81.5,82.89,188.771,15560.15208,82.428720937
2012-12-23,82.79,82.79,82.0,82.78,194.122,16036.23192,82.609039264
2012-12-22,83.99,84.1,82.78,83.53,358.344,29810.561,83.1897869087
2012-12-21,82.77,84.2,82.75,83.07,233.848,19445.90457,83.1561722572
2012-12-20,83.7,84.3,82.61,82.61,365.245,30645.24419,83.9032545004
2012-12-19,81.7,83.7,81.67,83.7,426.23,35338.06774,82.9084478803
2012-12-18,82.0,82.91,81.61,82.3,380.411,31289.17987,82.2509860914
2012-12-17,83.0,83.86,79.51,82.0,1407.214,114169.42094,81.1315272162
2012-12-16,84.15,84.5,82.98,83.0,698.904,58497.09244,83.6983225736
2012-12-15,84.32,84.95,83.53,84.15,398.355,33586.59777,84.313232594
2012-12-14,85.5,85.8,84.27,84.32,2033.373,173917.281,85.5314204526
2012-12-13,85.68,85.97,84.03,85.5,439.157,37279.08655,84.8878340776
2012-12-12,84.0,85.98,84.0,85.9,1571.869,133757.57494,85.0946070824
2012-12-11,82.6,84.0,82.0,83.6,1025.572,85435.47718,83.3051966902
2012-12-10,81.8,82.78,81.27,82.6,688.935,56620.50794,82.1855587828
2012-12-09,81.75,83.0,80.31,81.0,1037.072,84472.93988,81.4533030301
2012-12-08,81.36,83.0,81.1,81.13,772.808,63715.37905,82.4465831746
2012-12-07,82.21,83.78,80.65,82.5,597.679,48761.92048,81.5854672491
2012-12-06,80.51,84.42,80.28,82.22,841.542,69098.12962,82.1089495474
2012-12-05,78.6,81.5,77.38,80.51,1648.282,132459.46078,80.3621351079
2012-12-04,76.7,79.0,76.15,79.0,1807.342,140382.11464,77.6732431604
2012-12-03,76.26,77.0,75.02,75.07,646.3,49245.90843,76.1966709423
2012-12-02,77.29,77.45,76.24,76.26,165.561,12781.29988,77.1999437065
2012-12-01,76.5,77.77,76.22,77.44,392.986,30287.40795,77.0699412956
2012-11-30,75.8,77.48,75.42,76.99,918.559,70509.49415,76.7609855763
2012-11-29,74.6,76.1,74.51,76.0,858.748,64850.66891,75.5176942595
2012-11-28,74.45,76.4,73.55,74.51,747.966,56238.22024,75.1882040628
2012-11-27,74.08,76.3,73.0,73.55,851.384,62879.87357,73.8560667924
2012-11-26,77.28,77.5,75.0,76.52,678.985,51867.30115,76.3894653785
2012-11-25,76.0,77.03,75.37,77.03,796.582,60894.7516,76.4450509803
2012-11-24,74.8,76.2,74.8,76.0,364.241,27581.05856,75.7220042774
2012-11-23,75.55,76.3,73.52,75.0,813.688,61172.71082,75.1795661482
2012-11-22,71.74,75.5,71.74,75.5,994.219,73700.4204,74.1289599173
2012-11-21,71.9,72.3,71.06,71.74,321.036,23068.3257,71.8558843868
2012-11-20,70.7,72.29,70.7,71.01,83.649,5964.16174,71.2998570216
2012-11-19,71.63,72.29,70.51,71.0,915.813,65183.51677,71.1755748936
2012-11-18,71.54,71.89,70.51,71.53,497.906,35372.22383,71.0419714364
2012-11-17,72.0,72.5,70.26,70.5,768.627,54527.50585,70.9414395409
2012-11-16,68.7,72.5,68.58,72.5,1281.693,89765.911,70.0369831153
2012-11-15,67.91,68.59,67.91,68.59,488.508,33222.0163,68.0071079696
2012-11-14,68.01,68.49,67.91,68.33,654.461,44548.24429,68.0686004055
2012-11-13,68.1,68.8,67.59,68.49,760.931,51917.08854,68.2283788412
2012-11-12,66.36,68.1,66.25,68.1,894.119,60031.86644,67.1408016606
2012-11-11,66.5,67.94,66.35,66.36,194.018,12988.66631,66.9456767413
2012-11-10,66.9,68.0,66.35,66.5,202.345,13604.75592,67.2354440189
2012-11-09,67.9,68.6,66.9,66.9,1241.185,83308.89048,67.1204457676
2012-11-08,68.3,68.8,66.88,66.9,698.017,47410.64965,67.9219125752
2012-11-07,67.01,68.7,66.8,68.3,905.343,61330.39216,67.7427142641
2012-11-06,66.55,67.99,66.55,67.99,350.209,23601.51955,67.3926699485
2012-11-05,66.23,67.98,66.23,66.5,238.692,15995.19999,67.0118813785
2012-11-04,66.89,68.0,65.65,67.0,233.581,15585.72008,66.725119252
2012-11-03,65.01,66.89,65.0,66.89,196.02,12902.19548,65.8208115498
2012-11-02,66.8,67.01,65.1,65.1,188.04,12439.88264,66.1555128696
2012-11-01,68.25,69.3,66.5,66.5,493.81,33779.7373,68.406345153
2012-10-31,68.08,69.43,67.6,69.0,482.567,32989.39678,68.3623139999
2012-10-30,65.92,68.03,65.92,68.03,333.723,22442.07574,67.2476147583
2012-10-29,66.9,67.79,65.0,65.57,479.405,32137.18043,67.0355553864
2012-10-28,67.48,67.49,63.93,64.87,102.001,6718.37065,65.8657331791
2012-10-27,62.16,67.71,62.16,67.0,520.53,33583.65426,64.518191574
2012-10-26,66.23,71.29,62.1,62.16,1992.566,132317.0491,66.405353248
2012-10-25,72.0,72.78,66.0,66.15,832.73,58454.95431,70.1967676318
2012-10-24,72.52,73.49,71.5,72.0,392.047,28370.38457,72.3647536392
2012-10-23,72.39,74.0,72.39,72.52,254.984,18678.915,73.2552434663
2012-10-22,72.34,73.3,72.34,72.39,406.529,29475.93419,72.5063505679
2012-10-21,72.1,73.0,72.1,73.0,72.918,5281.8382,72.43531364
2012-10-20,72.64,73.06,72.1,72.1,204.347,14837.8074,72.6108403842
2012-10-19,73.09,74.0,72.64,73.0,228.862,16777.64858,73.3090184478
2012-10-18,74.1,74.3,73.01,73.09,218.731,16111.24577,73.6578069409
2012-10-17,74.0,74.49,73.51,73.7,486.062,36078.24341,74.2255996354
2012-10-16,73.84,74.92,73.18,74.0,332.148,24695.27065,74.3502012657
2012-10-15,73.01,74.55,72.55,73.76,271.268,19818.71392,73.0595349249
2012-10-14,74.93,75.2,73.5,73.5,681.378,50858.36754,74.6404602732
2012-10-13,75.3,75.75,74.0,74.67,515.085,38666.56244,75.0683138511
2012-10-12,74.14,75.3,74.0,74.68,394.005,29326.58118,74.4320025888
2012-10-11,75.12,75.98,74.09,75.0,392.817,29676.39166,75.5476256374
2012-10-10,74.2,75.98,74.2,75.11,222.635,16780.50044,75.3722480293
2012-10-09,74.0,75.97,72.65,74.2,451.197,33794.32612,74.8992704295
2012-10-08,74.51,75.0,67.07,73.5,1487.691,105394.80625,70.8445545816
2012-10-07,77.14,77.7,74.11,74.55,1525.64,114966.49174,75.3562385228
2012-10-06,78.8,78.8,77.1,77.5,535.352,41560.67808,77.6324326424
2012-10-05,77.99,79.29,76.77,79.0,550.398,43202.50257,78.4932041359
2012-10-04,77.9,79.0,77.0,77.0,723.48,56413.45327,77.975138594
2012-10-03,77.78,78.1,76.3,78.1,574.276,44602.29372,77.6669993522
2012-10-02,75.5,77.8,75.5,77.8,812.587,62333.32479,76.7097243618
2012-10-01,75.24,75.95,74.53,75.9,147.613,11057.39173,74.9079805302
2012-09-30,75.45,75.71,75.24,75.24,225.24,16975.89957,75.3680499467
2012-09-29,75.49,75.99,75.1,75.4,185.019,13993.94258,75.635164929
2012-09-28,74.66,75.85,74.61,75.7,224.231,16844.16364,75.1196919248
2012-09-27,75.51,76.0,74.6,75.0,416.712,31578.51464,75.7801902513
2012-09-26,75.5,75.5,74.8,75.5,844.582,63637.33368,75.3477266624
2012-09-25,73.55,75.5,73.55,75.5,706.8,53039.58631,75.0418595218
2012-09-24,73.55,75.61,73.55,73.55,830.502,62160.23144,74.8465764562
2012-09-23,75.9,75.9,73.31,74.5,631.109,47109.28188,74.6452385879
2012-09-22,76.99,77.5,75.88,75.88,320.411,24452.47869,76.3159775726
2012-09-21,77.87,79.0,74.0,76.08,973.255,75230.6411,77.2979754535
2012-09-20,77.1,79.94,77.1,77.87,1321.835,104047.04311,78.7140929919
2012-09-19,76.86,78.96,75.2,78.96,790.75,61198.25659,77.3926735251
2012-09-18,74.02,76.9,73.72,76.8,886.753,67141.16257,75.7157433581
2012-09-17,74.0,75.0,73.54,74.74,530.786,39571.86947,74.5533406495
2012-09-16,73.84,75.0,73.51,74.0,868.211,64381.59781,74.1543217144
2012-09-15,73.2,73.9,72.54,73.32,358.533,26363.56624,73.5317704089
2012-09-14,71.1,73.0,70.41,73.0,868.628,62738.94815,72.22763732
2012-09-13,71.57,72.1,69.5,71.92,1161.433,82071.33614,70.6638576138
2012-09-12,72.4,72.4,70.87,71.57,375.448,26876.89184,71.5861899384
2012-09-11,71.05,72.22,70.14,72.22,1201.27,85262.76524,70.9771868439
2012-09-10,70.29,71.1,70.0,70.57,396.618,27890.79009,70.3215438785
2012-09-09,70.5,71.21,70.21,70.28,130.761,9231.50995,70.5983431604
2012-09-08,71.23,72.25,70.11,70.35,468.19,33184.54814,70.8783787351
2012-09-07,71.02,72.5,70.75,72.0,670.296,48159.80915,71.8485701093
2012-09-06,70.1,71.99,68.83,71.99,590.697,41783.78489,70.7364095128
2012-09-05,67.0,71.5,66.61,70.07,1350.121,92893.30234,68.8036867362
2012-09-04,69.5,69.9,66.9,66.9,616.86,42176.24025,68.3724674156
2012-09-03,65.8,70.0,65.8,68.03,536.814,36406.20273,67.819026199
2012-09-02,65.61,68.9,64.3,67.67,903.986,59142.80167,65.4244663855
2012-09-01,65.5,68.88,65.0,65.5,568.212,37626.43901,66.2190151035
2012-08-31,70.93,70.93,63.31,63.56,1444.911,98993.8364,68.5120650338
2012-08-30,70.47,71.5,69.25,69.25,1177.275,83069.61059,70.5609229704
